Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"BID DOCUMENT Duly Signed,EMD and FEE Reciept, Affidavits","45,78,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/306 DT-16/05/2025,2025_YEIDA_1041545_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Development Work Of 7percent Abadi Plot in Village Ronija YEIDA on EPC Basis,Development Work Of 7percent Abadi Plot in Village Ronija YEIDA on EPC Basis,REFER TENDER DOC ,NA ,"22,89,07,478",Civil Works,NA ,Tender,120.0,545.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,YEIDAOFFICE ,"1ST,FLOOR,COMERCIAL COMPLEX ,BLOCK P-2,SECTOR OMEGA -1,GREAER NOIDA  ",30-May-2025 11:30 AM ,YEIDAOFFICE,No ,No,"12,980",Nil,Nil,No,22-May-2025 12:30 PM,11-Jun-2025 11:00 AM,22-May-2025 12:30 PM,09-Jun-2025 05:00 PM,22-May-2025 12:30 PM ,06-Jun-2025 05:00 PM ,22-May-2025 12:30 PM,09-Jun-2025 05:00 PM,29-Aug-2025 11:00 AM,GM PROJECT,"1ST,FLOOR,COMERCIAL COMPLEX ,BLOCK P-2,SECTOR OMEGA -1,GREAER NOIDA",AOC,Technical,UNDER EVALUATION,VIKAS KUMAR,29-Aug-2025 10:23 AM,,Committee,Internal,Committee,BHARAM PAL SINGH,02-Sep-2025 03:15 PM,finsummary_1889549.pdf (307.65 KB),Finance,UNDER EVALUATION,BHARAM PAL SINGH,02-Sep-2025 03:00 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,29-Aug-2025 10:40 AM,29-Aug-2025 11:00 AM,techsummary_1889549.pdf (7493.19 KB),02-Sep-2025,"INR 199,401,304.09",545.0,BHARAM PAL SINGH,27-Nov-2025 03:32 PM,AOC306_1.pdf (996.00 KB),AOC,1,5241884,DYNASTY PROMOTERS PRIVATE LIMITED,09-Jun-2025 04:56 PM,Rejected-Finance,L3,02-Sep-2025 03:15 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1041545_1,YEA/GM(PROJECT)/2025/306 DT-16/05/2025,Development Work Of 7percent Abadi Plot in Village Ronija YEIDA on EPC Basis,1.0,5241380.0,M/s Sunil Kumar Jain,INR,"199,401,304.09",AOC
,,.pdf,Drawings Duly Signed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5241780,M/S GUPTA ASSOCIATES,09-Jun-2025 02:37 PM,Rejected-Finance,L4,02-Sep-2025 03:15 PM,,,,,,,,,,AOC
2.0,Finance,.xls,FINANCIAL DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5239775,M/S SKV INFRATECH PRIVATE LIMITED,09-Jun-2025 04:57 PM,Rejected-Finance,L2,02-Sep-2025 03:15 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5241380,M/s Sunil Kumar Jain,09-Jun-2025 04:44 PM,Accepted-AOC,L1,27-Nov-2025 03:33 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5242098,Sunil Garg and Co,09-Jun-2025 04:50 PM,Rejected-Technical,DISQUALIFIED,29-Aug-2025 10:40 AM,,,,,,,,,,AOC
