S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Stage
1,5223207,M/S SURYA BUILDERS,29-May-2025 12:26 PM,Accepted-AOC,L1,13-Nov-2025 02:36 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2025_UPPRC_1041319_3,08/GM-4/UPPCL/2025-26 Dated 09-05-2025,"TOURISM DEVELOPMENT WORK AT PARASHAR RISHI TAPO BHUMI , SADAR IN DISTRICT- HATHRAS (U.P.)",1.0,5223207.0,M/S SURYA BUILDERS,INR,"7,270,869.29",17-Jun-2025,"INR 7,270,869.29",365.0,RAJIV KUMAR PANDEY,13-Nov-2025 02:36 PM,AOC.pdf (44.00 KB),"Work Awarded to M/s Surya Builders,",Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, Ram Kumar Project Manager Unit-4 Agra Shravan Kumar Accountant Unit-32 Aligarh",RAJIV KUMAR PANDEY,04-Jun-2025 06:03 PM,05-Jun-2025 01:00 PM,techsummary_1889142.pdf (1957.53 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,06-Jun-2025 05:58 PM,,BOQ Comparative Chart,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, Ram Kumar Project Manager Unit-4 Agra Shravan Kumar Accountant Unit-32 Aligarh",RAJIV KUMAR PANDEY,17-Jun-2025 02:12 PM,finsummary_1889142.pdf (69.17 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,04-Jun-2025 05:27 PM,,AOC,"TOURISM DEVELOPMENT WORK AT PARASHAR RISHI TAPO BHUMI , SADAR IN DISTRICT- HATHRAS (U.P.)","TOURISM DEVELOPMENT WORK AT PARASHAR RISHI TAPO BHUMI , SADAR IN DISTRICT- HATHRAS (U.P.)",Please refer Tender documents. ,NA ,"73,05,937",Civil Works - Buildings,NA ,Tender,90.0,365.0,Sadar Hathras,204101.0,Office of General Manager (Zone-4) Agra ,"H.No A-121, Sec-13, Avas Vikas Colony Sikandra, Agra (U.P) ",22-May-2025 11:00 PM ,General Manager (Zone-4) Agra,No ,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,08/GM-4/UPPCL/2025-26 Dated 09-05-2025,2025_UPPRC_1041319_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"11,800","Project Manager,(Unit-32)",Aligarh,No,1,Fee/PreQual/Technical,.pdf,Bid Doc,General Manager (Zone-4) Agra,"H.No A-121, Sec-13, Avas Vikas Colony Sikandra, Agra (U.P)",21-May-2025 06:30 PM,29-May-2025 03:00 PM,21-May-2025 06:30 PM,29-May-2025 02:00 PM,NA ,NA ,21-May-2025 06:30 PM,29-May-2025 02:00 PM,05-Jun-2026 05:59 PM,"1,47,000",No,fixed,,"Project Manager,(Unit-32)",Aligarh,1,FDR - Fixed Deposit,AOC
2,5223127,NAMRITA CONSTRUCTION,29-May-2025 12:11 PM,Rejected-Finance,Being Second Lowest,17-Jun-2025 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,AOC
