Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
24-Jun-2025,"INR 30,774,347.4",730.0,Rakesh Kumar Chaurasia,19-Nov-2025 03:11 PM,WorkOrderITIThanaBhawanShamliSREOfficeCopy.pdf (1155.00 KB),Tender Awarded,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2025_UPRNS_1039551_1,10/E-TENDER/MEERUT-ZONE/25-26 DATED 13-05-2025,REMAINING WORKS OF PROPOSED GOVT I.T.I. BUILDING AT THANABHAWAN DISTT- SHAMLI (U.P),1.0,5220094.0,M/s Wasim Ahamad,INR,"30,774,347.4",1,5219956,AMITRAJ DEVELOPERS PRIVATE LIMITED,27-May-2025 09:21 PM,Rejected-Finance,Quoted Rates Are Higher,31-May-2025 04:13 PM,Finance,Financial Opened by Tender Committee,Rakesh Kumar Chaurasia,31-May-2025 03:58 PM,finance_1885022.pdf,BOQ Comparative Chart,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Sandeep Kumar Indauria EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,30-May-2025 04:31 PM,30-May-2025 04:40 PM,techsummary_1885022.pdf (362.32 KB),Technical,Technical Opened by Tender Committee,Rakesh Kumar Chaurasia,30-May-2025 04:27 PM,technical_1885022.pdf,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Sandeep Kumar Indauria EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,31-May-2025 04:13 PM,finsummary_1885022.pdf (1230.68 KB),AOC,1,FDR - Fixed Deposit,"3,894",EE UPRNSS,SAHARANPUR,No,"6,16,412",No,fixed,,EE UPRNSS,SAHARANPUR,"Rakesh Kumar Chaurasia, SE","Office of SE, 41 Basant Vihar, Kila Road, Meerut",1,Fee/PreQual/Technical,.pdf,Technical,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,10/E-TENDER/MEERUT-ZONE/25-26 DATED 13-05-2025,2025_UPRNS_1039551_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,REMAINING WORKS OF PROPOSED GOVT I.T.I. BUILDING AT THANABHAWAN DISTT- SHAMLI (U.P),REMAINING WORKS OF PROPOSED GOVT I.T.I. BUILDING AT THANABHAWAN DISTT- SHAMLI (U.P),Please refer Tender documents. ,NA ,"3,08,20,578",Civil Works - Buildings,NA ,Tender,90.0,730.0,THANABHAWAN,244777.0,NA ,NA ,NA ,MEERUT,No ,No,15-May-2025 06:30 PM,28-May-2025 11:00 AM,15-May-2025 06:30 PM,28-May-2025 11:00 AM,NA ,NA ,15-May-2025 06:30 PM,28-May-2025 11:00 AM,30-May-2025 04:40 PM,AOC
,,,,,,,,,,,,,,,,2,5220094,M/s Wasim Ahamad,27-May-2025 11:25 PM,Accepted-AOC,L-1,19-Nov-2025 03:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,RTGS - RTGS Payment,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
