Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/333 DT-30/05/2025,2025_YEIDA_1045380_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,03-Jun-2026 05:56 PM,04-Jul-2025 11:00 AM,03-Jun-2025 06:55 PM,02-Jul-2025 05:00 PM,NA ,NA ,03-Jun-2025 06:55 PM,02-Jul-2025 05:00 PM,25-Aug-2025 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","59,000",No,fixed,,Nil,Nil,885.0,Nil,Nil,No,"Construction of chabutra with shed for shamshan ghat in village -kishorpur and neemka shahpur,YEA WC-06","Construction of chabutra with shed for shamshan ghat in village -kishorpur and neemka shahpur,YEA WC-06",Please refer Tender documents. ,NA ,"29,39,612",Civil Works,NA ,Tender,90.0,60.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,1.0,Corrigendum 2,Date,,1.0,SBI Bank,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,AOC,Technical,UNDER EVALUATION,VIKAS KUMAR,25-Aug-2025 11:03 AM,,Committee,Internal,Committee,BHARAM PAL SINGH,06-Nov-2025 05:12 PM,finsummary_1897844.pdf (988.48 KB),Finance,EVALUATION,BHARAM PAL SINGH,06-Nov-2025 05:09 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,25-Aug-2025 11:31 AM,25-Aug-2025 12:00 PM,techsummary_1897844.pdf (11132.42 KB),06-Nov-2025,"INR 2,167,670.59",60.0,BHARAM PAL SINGH,06-Nov-2025 05:15 PM,333_2.pdf (988.00 KB),AOC,1.0,5265169.0,OM SAI INFRATECH,21-Jun-2025 06:15 PM,Accepted-AOC,L1,06-Nov-2025 05:15 PM,1.0,5265169.0,OM SAI INFRATECH,INR,"2,167,670.59",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1045380_2,YEA/GM(PROJECT)/2025/333 DT-30/05/2025,"Construction of chabutra with shed for shamshan ghat in village -kishorpur and neemka shahpur,YEA WC-06",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5246979.0,Soniya Associates,12-Jun-2025 12:01 PM,Rejected-Finance,L2,06-Nov-2025 05:12 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
