Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra",1,FDR - Fixed Deposit,"2,11,000",No,fixed,,"Project Manager,(Unit-4)",Agra,"17,700","Project Manager,(Unit-4)",Agra,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,14/GM-4/UPPCL/2025-26 Dated 29.05.2025,2025_UPPRC_1047134_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,TOURISM DEVELOPMENT WORK OF RADHA KRISHNA MANDIR AT GONCHH IN IN DISTRICT-FIROZABAD (U.P.),TOURISM DEVELOPMENT WORK OF RADHA KRISHNA MANDIR AT GONCHH IN IN DISTRICT-FIROZABAD (U.P.),Please refer Tender documents. ,NA ,"1,05,73,596",Civil Works - Buildings,NA ,Tender,90.0,365.0,Gonchh Firozabad,283203.0,NA ,NA ,NA ,office of General Manager (Zone-4) Agra,No ,No,12-Jun-2025 06:55 PM,20-Jun-2025 03:00 PM,12-Jun-2025 06:55 PM,20-Jun-2025 02:00 PM,NA ,NA ,12-Jun-2025 06:55 PM,20-Jun-2025 02:00 PM,04-Jul-2025 12:00 PM,1,Fee/PreQual/Technical,.pdf,Bid Doc,AOC,Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,16-Jul-2025 02:19 PM,,BOQ Comparative Chart,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Ram Kumar Project Manager Unit-4 Agra, Deependra Pratap Singh Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,03-Jul-2025 07:48 PM,04-Jul-2026 05:59 PM,techsummary_1904619.pdf (1646.92 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,03-Jul-2025 07:44 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Ram Kumar Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,16-Jul-2025 03:01 PM,finsummary_1904619.pdf (73.34 KB),05-Aug-2025,"INR 10,499,581.39",365.0,RAJIV KUMAR PANDEY,13-Nov-2026 05:59 PM,AOC.pdf (44.00 KB),"Work Awarded to M/s D.R Contractor & Suppliers,",1,5261416,D.R.CONTRACTORS AND SUPPLIERS,19-Jun-2025 10:51 PM,Accepted-AOC,L1,13-Nov-2025 02:04 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2025_UPPRC_1047134_4,14/GM-4/UPPCL/2025-26 Dated 29.05.2025,TOURISM DEVELOPMENT WORK OF RADHA KRISHNA MANDIR AT GONCHH IN IN DISTRICT-FIROZABAD (U.P.),1.0,5261416.0,D.R.CONTRACTORS AND SUPPLIERS,INR,"10,499,581.39",AOC
,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5260943,M K INDIA INFRAESTATE PRIVATE LIMITED,19-Jun-2025 11:04 PM,Rejected-Finance,Being Second Lowest,16-Jul-2025 03:01 PM,,,,,,,,,,AOC
