Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"17,700","Project Manager,(Unit-4)",Agra,No,1.0,FDR - Fixed Deposit,1.0,Fee/PreQual/Technical,.pdf,Bid Doc,TOURISM DEVELOPMENT WORK OF INFRASTRUCTURE FACILITIES IN SAMOUR BABA TEMPLE AREA IN DISTT - FIROZABAD (U.P),TOURISM DEVELOPMENT WORK OF INFRASTRUCTURE FACILITIES IN SAMOUR BABA TEMPLE AREA IN DISTT - FIROZABAD (U.P),TOURISM DEVELOPMENT WORK OF INFRASTRUCTURE FACILITIES IN SAMOUR BABA TEMPLE AREA IN DISTT - FIROZABAD (U.P) ,NA ,"6,69,37,695",Miscellaneous Works,NA ,Tender,90.0,545.0,Firozabad,283103.0,Office of General Manager (Zone-4) Agra ,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra  ",11-Jul-2025 11:00 AM ,General Manager (Zone-4) Agra,No ,No,11-Jul-2025 09:00 AM,19-Jul-2025 03:00 PM,11-Jul-2025 09:00 AM,19-Jul-2025 02:00 PM,NA ,NA ,11-Jul-2025 09:00 AM,19-Jul-2025 02:00 PM,30-Jul-2025 01:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,19/GM-4/UPPCL/2025-26 Dated 02-07-2025,2025_UPPRC_1056088_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra","10,39,000",No,fixed,,"Project Manager,(Unit-4)",Agra,AOC,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Ram Kumar Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,04-Aug-2025 07:22 PM,finsummary_1921910.pdf (71.76 KB),Technical,Four Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,29-Jul-2025 01:29 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Ram Kumar Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,29-Jul-2025 01:35 PM,30-Jul-2025 01:00 PM,techsummary_1921910.pdf (1389.67 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,04-Aug-2025 06:41 PM,,BOQ Comparative Chart,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2025_UPPRC_1056088_1,19/GM-4/UPPCL/2025-26 Dated 02-07-2025,TOURISM DEVELOPMENT WORK OF INFRASTRUCTURE FACILITIES IN SAMOUR BABA TEMPLE AREA IN DISTT - FIROZABAD (U.P),1.0,5332376.0,M/S H. K. BUILDERS,INR,"66,509,294.1",1,5323827,DHAROHAR ENTERPRISES,14-Jul-2025 10:35 AM,Rejected-Technical,All Required Document are Not Complete,29-Jul-2025 01:35 PM,04-Sep-2025,"INR 66,509,294.1",545.0,RAJIV KUMAR PANDEY,03-Nov-2025 05:09 PM,AOC.pdf (44.00 KB),Work Awarded to M/s H.K. Builders,AOC
,,,,2.0,RTGS - RTGS Payment,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5353543,Garg Re Surfacing and Construction,18-Jul-2025 12:39 PM,Rejected-Finance,Being Second Lowest,04-Aug-2025 07:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5332376,M/S H. K. BUILDERS,15-Jul-2025 02:11 PM,Accepted-AOC,L1,03-Nov-2025 05:09 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5337808,YAMRAJ INFRASTRUCTURE,16-Jul-2025 03:11 PM,Rejected-Technical,All Required Document are Not Complete,29-Jul-2025 01:35 PM,,,,,,,,AOC
