S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,BG - Bank Guarantee,REPAIR AND RENOVATION WORK OF UMASHANKAR DIXIT FEMALE HOSPITAL IN DISTRICT-UNNAO(U.P.),SEE IN TECHNICAL BOQ,Please refer Tender documents. ,NA ,"50,00,000",Repair and Maintenance Works,NA ,Tender,90.0,180.0,UNNAO,209801.0,NA ,NA ,NA ,LUCKNOW,No ,No,SUPERINTENDING ENGINEER LUCKNOW ZONE,"UPRNSS, 4/612, Sector-4, Gomti Nagar Vistar, Lucknow","1,00,000",No,fixed,,"EXECUTIVE ENGINEER, UPRNSS MUKHYALAYA PRAKHAND",Lucknow,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,366/UPRNSS/E-TENDER/2025-26 DATE 23-09-2025,2025_UPRNS_1076917_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"5,900",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD.,Lucknow,No,17-Oct-2025 02:00 PM,24-Oct-2025 12:00 PM,17-Oct-2025 02:00 PM,23-Oct-2025 06:00 PM,NA ,NA ,17-Oct-2025 02:00 PM,23-Oct-2025 06:00 PM,29-Oct-2025 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,AOC,JITENDRA BAHADUR SINGH(S.E.),Internal,"DHARMENDRA KUMAR SRIVASTAV(EE), ARUNENDRA KUMAR SINGH(EE), ANAVIL SINGH(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",DHERMENDRA KUMAR SRIVASTAVA,30-Oct-2025 12:41 PM,finsummary_1984769.pdf (306.71 KB),Technical,04 BIDS ARE ADMITTED,DHERMENDRA KUMAR SRIVASTAVA,29-Oct-2025 02:58 PM,,JITENDRA BAHADUR SINGH(S.E.),Internal,"DHARMENDRA KUMAR SRIVASTAV(EE), ARUNENDRA KUMAR SINGH(EE), ANAVIL SINGH(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",DHERMENDRA KUMAR SRIVASTAVA,29-Oct-2025 03:04 PM,29-Oct-2025 04:00 PM,techsummary_1984769.pdf (361.50 KB),Finance,FINANCE,VIJAY BAHADUR SINGH,29-Oct-2025 04:14 PM,,BOQ Comparative Chart,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,2025_UPRNS_1076917_2,366/UPRNSS/E-TENDER/2025-26 DATE 23-09-2025,REPAIR AND RENOVATION WORK OF UMASHANKAR DIXIT FEMALE HOSPITAL IN DISTRICT-UNNAO(U.P.),1.0,5622760.0,M/s Rakesh Chandra Dwivedi Contractor,INR,"4,995,000",1,5618956,LAVISH CHAUDHARY,20-Oct-2025 08:05 AM,Rejected-Technical,TECHNICAL NOT QUALIFIED,29-Oct-2025 03:04 PM,03-Nov-2025,"INR 4,995,000",180.0,DHERMENDRA KUMAR SRIVASTAVA,11-Nov-2025 04:05 PM,1076917.pdf (256.00 KB),TENDER AWARDED TO M/S RAKESH CHANDRA DWIVEDI CONTRACTOR,AOC
2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5622505,M/S ANAND ENTERPRISES,22-Oct-2025 07:13 PM,Rejected-AOC,Due to High Rate Quoted,11-Nov-2025 04:05 PM,,,,,,,,AOC
3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5622760,M/s Rakesh Chandra Dwivedi Contractor,23-Oct-2025 02:59 PM,Accepted-AOC,Due to Low Rate Quoted,11-Nov-2025 04:05 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5622761,SINGH CONSTRUCTION,23-Oct-2025 04:36 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,29-Oct-2025 03:04 PM,,,,,,,,AOC
