Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,43-ETC-I(A)/ 2024-2025,2025_UPTCL_1013186_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,43-ETC-I(A)/ 2024-2025,"Providing, Installation of new gateway and checking healthy communication with SCADA System at 132 KV Substation Saidabad under Electy. Trans. Division-I, Prayagraj",Please refer Tender documents. ,NA ,"7,59,400",Electrical Works,NA ,Tender,120.0,60.0,132 KV SAIDABAD,221508.0,NA ,NA ,NA ,Prayagraj,No ,No,03-Mar-2025 04:00 PM,11-Mar-2025 01:00 PM,03-Mar-2025 04:00 PM,10-Mar-2025 05:00 PM,NA ,NA ,03-Mar-2025 04:00 PM,10-Mar-2025 05:00 PM,22-Apr-2025 01:50 PM,"9,000",No,fixed,,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,1.0,Fee/PreQual/Technical,.pdf,"Slip of RTGS/NEFT for tender cost, earnest money, PanCard, GSTINCertificate, Experience and TD",590.0,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,No,Suprintending Engineer,Superintending Engineer Electricity Transmission Circle I 57 George Town Prayagraj 211002 PH- 0532-2256499/9415311005,AOC,Technical,The e-tender No. 43-ETC-I(A)/2024-2025 opened on the website www.etender.up.nic.in on dated 11/03/2025. The Part-I of all the tender were open first and found only 04 Nos. Tenderer in proper order and other 01 No. tenderer (M/s AJN Contractors Private Li,Neeraj Kumar,22-Apr-2025 01:23 PM,technical_1821895.pdf,S.E. Neeraj kumar,Internal,"Er.S.K.Maurya,ETD-I,SriHimanshuArora,SAO,ZAOTSE,Prayagraj",Neeraj Kumar,22-Apr-2025 02:23 PM,finsummary_1821895.pdf (196.77 KB),Finance,The part-II of all the tender were open successfully,Neeraj Kumar,22-Apr-2025 02:08 PM,,BOQ Comparative Chart,S.E. Neeraj kumar,Internal,"Er.S.K.Maurya,ETD-I,SriHimanshuArora,SAO,ZAOTSE,Prayagraj",Neeraj Kumar,22-Apr-2025 01:49 PM,22-Apr-2025 01:50 PM,techsummary_1821895.pdf (196.77 KB),11-Nov-2025,"INR 692,000",60.0,Neeraj Kumar,11-Nov-2025 01:48 PM,43.pdf (4377.00 KB),"Providing, Installation of new gateway and checking healthy communication with SCADA System at 132 KV Substation Saidabad under Electy. Trans. Division-I, Prayagraj",1,5030752,AJN CONTRACTORS PRIVATE LIMITED,09-Mar-2025 01:55 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,22-Apr-2025 01:23 PM,1.0,5035361.0,B.R. ENTERPRISES,INR,"692,000",UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,2025_UPTCL_1013186_1,43-ETC-I(A)/ 2024-2025,43-ETC-I(A)/ 2024-2025,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price schedule,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5034097,AR Electricals & Hardware,10-Mar-2025 08:00 AM,Rejected-AOC,L4,11-Nov-2025 01:48 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5035361,B.R. ENTERPRISES,10-Mar-2025 04:50 PM,Accepted-AOC,L1,11-Nov-2025 01:48 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5035965,rbs engineering,10-Mar-2025 01:34 PM,Rejected-AOC,L2,11-Nov-2025 01:48 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5037120,SMV POWER SOLUTION,10-Mar-2025 04:41 PM,Rejected-AOC,L3,11-Nov-2025 01:48 PM,,,,,,,,,,AOC
