S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,FDR - Fixed Deposit,26-Apr-2025 04:00 PM,08-May-2025 02:00 PM,26-Apr-2025 04:00 PM,08-May-2025 02:00 PM,NA ,NA ,26-Apr-2025 04:00 PM,08-May-2025 02:00 PM,20-May-2025 11:00 AM,"1,04,966",No,fixed,,EE UPRNSS,MORADABAD,PROPOSED CONSTRUCTION OF NON-RESIDENTIAL BUILDING (PASHU CHIKITSHALYA) BLOCK- MUDHAPANDEY DISTRICT- MORADABAD (U.P.),PROPOSED CONSTRUCTION OF NON-RESIDENTIAL BUILDING (PASHU CHIKITSHALYA) BLOCK- MUDHAPANDEY DISTRICT- MORADABAD (U.P.),Please refer Tender documents. ,NA ,"52,48,264",Civil Works - Buildings,NA ,Tender,90.0,244.0,MUDHAPANDEY,244104.0,NA ,NA ,NA ,MEERUT,No ,No,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,05/E-TENDER/MEERUT-ZONE/25-26 DATED 22-04-2025,2025_UPRNS_1032990_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,"1,947",EE UPRNSS,MORADABAD,No,"Rakesh Kumar Chaurasia, SE","Office of SE, 41 Basant Vihar, Kila Road, Meerut",AOC,Finance,Financial Opened by Tender Committee,Rakesh Kumar Chaurasia,21-May-2025 11:30 AM,finance_1869721.pdf,BOQ Comparative Chart,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Yogendra Bahadur Singh EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,19-May-2025 09:17 PM,20-May-2025 11:00 AM,techsummary_1869721.pdf (1180.44 KB),Technical,Technical Opened by Tender Committee,Rakesh Kumar Chaurasia,19-May-2025 09:15 PM,technical_1869721.pdf,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Yogendra Bahadur Singh EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,21-May-2025 11:33 AM,finsummary_1869721.pdf (567.66 KB),23-May-2025,"INR 5,237,767.06",244.0,Rakesh Kumar Chaurasia,19-Nov-2025 01:08 PM,WorkOrderAnimalMudhapandeyMBDOfficeCopy.pdf (1153.00 KB),Tender Awarded,1,5175762,M/S MAA GAYATRI TRADERS,08-May-2025 08:50 AM,Rejected-Technical,All Documents Not Complete as per Tender NIT,19-May-2025 09:17 PM,1.0,5175806.0,M/S MORADABAD CONSTRUCTION AND ELECTRIFICATION,INR,"5,237,767.06",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2025_UPRNS_1032990_1,05/E-TENDER/MEERUT-ZONE/25-26 DATED 22-04-2025,PROPOSED CONSTRUCTION OF NON-RESIDENTIAL BUILDING (PASHU CHIKITSHALYA) BLOCK- MUDHAPANDEY DISTRICT- MORADABAD (U.P.),AOC
2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5175556,M/s Mansoor Ahmad Contractor,08-May-2025 12:28 PM,Rejected-Finance,Quoted Rates Are Higher,21-May-2025 11:33 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5175806,M/S MORADABAD CONSTRUCTION AND ELECTRIFICATION,08-May-2025 09:03 AM,Accepted-AOC,L-1,19-Nov-2025 01:08 PM,,,,,,,,,,AOC
