S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,5151940,JAI AMBEY CONSTRUCTION AND SUPPLIERS,28-Apr-2025 03:42 PM,Accepted-AOC,L1,13-Nov-2025 05:49 PM,1.0,5151940.0,JAI AMBEY CONSTRUCTION AND SUPPLIERS,INR,"9,316,351.4",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2025_UPPRC_1029643_1,04/GM-4/UPPCL/2025-26 Dated 16-04-2025,TOURISM DEVELOPMENT WORK OF VIDHAN SABHA BARAULI BLOCK CHANDOS AT BHOJTAAL IN DISTRICT- ALIGARH (U.P.),05-May-2025,"INR 9,316,351.4",365.0,RAJIV KUMAR PANDEY,13-Nov-2025 05:49 PM,AOC.pdf (44.00 KB),Work Awarded to M/s Jay Ambey Construction & Suppliers,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, Ram Kumar Project Manager Unit-4 Agra Shravan Kumar Accountant Unit-32 Aligarh",RAJIV KUMAR PANDEY,05-May-2026 05:59 PM,finsummary_1861720.pdf (73.50 KB),Technical,Three Bids Out of Three Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,02-May-2025 04:59 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, Ram Kumar Project Manager Unit-4 Agra Shravan Kumar Accountant Unit-32 Aligarh",RAJIV KUMAR PANDEY,02-May-2025 05:04 PM,03-May-2025 11:00 AM,techsummary_1861720.pdf (2342.44 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,05-May-2025 04:39 PM,,BOQ Comparative Chart,AOC,"1,88,000",No,fixed,,"Project Manager,(Unit-32)",Aligarh,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,04/GM-4/UPPCL/2025-26 Dated 16-04-2025,2025_UPPRC_1029643_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid Doc,General Manager (Zone-4) Agra,"H.No A-121, Sec-13, Avas Vikas Colony Sikandra, Agra (U.P)",17-Apr-2025 06:55 PM,29-Apr-2025 03:00 PM,17-Apr-2025 06:55 PM,29-Apr-2025 02:00 PM,NA ,NA ,17-Apr-2025 06:55 PM,29-Apr-2025 02:00 PM,03-May-2025 11:00 AM,1.0,FDR - Fixed Deposit,"11,800","Project Manager,(Unit-32)",Aligarh,No,TOURISM DEVELOPMENT WORK OF VIDHAN SABHA BARAULI BLOCK CHANDOS AT BHOJTAAL IN DISTRICT- ALIGARH (U.P.),TOURISM DEVELOPMENT WORK OF VIDHAN SABHA BARAULI BLOCK CHANDOS AT BHOJTAAL IN DISTRICT- ALIGARH (U.P.),Please refer Tender documents. ,NA ,"93,92,430",Civil Works - Buildings,NA ,Tender,90.0,365.0,Bhojtal Aligarh,282001.0,Office of General Manager (Zone-4) Agra ,"H.No A-121, Sec-13, Avas Vikas Colony Sikandra, Agra (U.P) ",19-Apr-2025 11:00 AM ,General Manager (Zone-4) Agra,No ,No,AOC
2,5154145,M/S SHIRDI INFRATECH PRIVATE LIMITED,29-Apr-2025 11:00 AM,Rejected-Finance,Being Second Lowest,05-May-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5154807,sharma enterprises,29-Apr-2025 12:49 PM,Rejected-Technical,All Required Document are Not Complete,02-May-2025 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
