Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
29-Oct-2025 09:00 AM,06-Nov-2025 04:00 PM,29-Oct-2025 09:00 AM,06-Nov-2025 03:00 PM,NA ,NA ,29-Oct-2025 09:00 AM,06-Nov-2025 03:00 PM,13-Nov-2025 04:00 PM,"7,33,000",No,fixed,,Nil,Nil,General Manager Zone-3 UPPCL Lucknow,Office of the General Manager Zone-3 UPPCL Lucknow,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,Construction of Bus Station at Mukhalishpur Distt. Sant Kabir Nagar (UP),Construction of Bus Station at Mukhalishpur Distt. Sant Kabir Nagar (UP),As per bid documents ,NA ,"3,66,58,000",Civil Works - Buildings,N/A ,Tender,90.0,360.0,Sant Kabir Nagar,224143.0,NA ,NA ,NA ,Office of the General Manager Zone-3 UPPCL Lucknow,No ,No,"17,700",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,37/GM-3/UPPCL/2025-26 DATE-21.10.2025,2025_UPPRC_1086076_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Attached,ANIL KUMAR SINGH,29-Nov-2025 06:05 PM,,BOQ Comparative Chart,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,12-Nov-2025 01:56 PM,13-Nov-2025 04:00 PM,techsummary_1991002.pdf (3651.89 KB),Technical,Attached,ANIL KUMAR SINGH,12-Nov-2025 01:51 PM,technical_1991002.pdf,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,29-Nov-2025 06:08 PM,finsummary_1991002.pdf (3651.89 KB),29-Nov-2025,"INR 34,605,137.82",360.0,ANIL KUMAR SINGH,29-Nov-2025 06:17 PM,Randheer.pdf (1203.00 KB),Attached,1,5656337,M/S BABY SHAHI,06-Nov-2025 01:18 PM,Rejected-Technical,Disqualify,12-Nov-2025 01:56 PM,1.0,5649126.0,M/S RANDHEER SINGH,INR,"34,605,137.82",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,2025_UPPRC_1086076_1,37/GM-3/UPPCL/2025-26 DATE-21.10.2025,Construction of Bus Station at Mukhalishpur Distt. Sant Kabir Nagar (UP),AOC
,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5652665,M/S DEEPENDRA PAL THEKEDAR,06-Nov-2025 10:55 AM,Rejected-Technical,Disqualify,12-Nov-2025 01:56 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5658043,M/S J.P.S CONSTRUCTION,06-Nov-2025 01:58 PM,Rejected-Technical,Disqualify,12-Nov-2025 01:56 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5657101,M/S PK ENTERPRISE,06-Nov-2025 12:37 PM,Rejected-Technical,Disqualify,12-Nov-2025 01:56 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5656518,M/S RAI AND COMPANY,06-Nov-2025 02:24 PM,Rejected-AOC,L2,29-Nov-2025 06:17 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5649126,M/S RANDHEER SINGH,06-Nov-2025 02:31 PM,Accepted-AOC,L1,29-Nov-2025 06:17 PM,,,,,,,,,,AOC
