S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,4851983.0,SHRI SHYAMA SHYAM JI INFRATECH,INR,"11,752,415.17",Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,17-Jan-2025 05:09 PM,,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2025_UPPRC_989736_1,08/GM-4/UPPCL/2024-25 Dated 01-01-2025,Tourism Development Work of Siddh Baba Temple at Sakatpur Bharaul in District- Firozabad (U.P.),Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Ram Kumar Project Manager Unit-4 Agra, Deependra Pratap Singh Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,09-Feb-2025 04:15 PM,finsummary_1747090.pdf (69.99 KB),Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Ram Kumar Project Manager Unit-4 Agra, Deependra Pratap Singh Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,29-Jan-2025 03:44 PM,30-Jan-2025 01:00 PM,techsummary_1747090.pdf (1607.89 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,30-Jan-2025 03:36 PM,,BOQ Comparative Chart,1,4853274,M/S SHRI SHYAMJI BUILDERS,14-Jan-2025 03:00 PM,Rejected-Finance,Being Second Lowest,09-Feb-2025 04:15 PM,21-Feb-2025,"INR 11,752,415.17",365.0,RAJIV KUMAR PANDEY,13-Nov-2025 06:33 PM,AOC.pdf (44.00 KB),Work Awarded to M/s Shree Shyama Shyam ji Infratech,AOC,03-Jan-2025 04:00 PM,15-Jan-2025 03:00 PM,03-Jan-2025 04:00 PM,15-Jan-2025 02:00 PM,NA ,NA ,03-Jan-2025 04:00 PM,15-Jan-2025 02:00 PM,30-Jan-2025 01:00 PM,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra","2,37,000",No,fixed,,"Project Manager,(Unit-4)",Agra,1,FDR - Fixed Deposit,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,08/GM-4/UPPCL/2024-25 Dated 01-01-2025,2025_UPPRC_989736_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Bid Doc,Tourism Development Work of Siddh Baba Temple at Sakatpur Bharaul in District- Firozabad (U.P.),Tourism Development Work of Siddh Baba Temple at Sakatpur Bharaul in District- Firozabad (U.P.),Please refer Tender documents. ,NA ,"1,18,48,387",Civil Works - Buildings,NA ,Tender,90.0,365.0,Bharaul Firozabad,283136.0,Office of General Manager (Zone-4) Agra ,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra  ",07-Jan-2025 11:00 AM ,General Manager (Zone-4) Agra,No ,No,"17,700","Project Manager,(Unit-4)",Agra,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4851983,SHRI SHYAMA SHYAM JI INFRATECH,13-Jan-2025 09:01 PM,Accepted-AOC,L1,13-Nov-2025 06:33 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,AOC
