Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
840.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","Temporary kharnja from makshudpur jaunchana sampark marg to sudhir tyagi house in village makshudpur ,YEA.WC-06","Temporary kharnja from makshudpur jaunchana sampark marg to sudhir tyagi house in village makshudpur ,YEA.WC-06",Please refer Tender documents. ,NA ,"7,56,175",Civil Works,NA ,Tender,90.0,60.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,1.0,SBI Bank,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/394 DT-29/07/2025,2025_YEIDA_1061572_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"15,500",No,fixed,,Nil,Nil,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,31-Jul-2025 06:55 PM,08-Aug-2025 11:00 AM,31-Jul-2025 06:55 PM,06-Aug-2025 05:00 PM,NA ,NA ,31-Jul-2025 06:55 PM,06-Aug-2025 05:00 PM,09-Oct-2025 03:00 PM,AOC,Finance,UNDER EVALUATION,BHARAM PAL SINGH,20-Nov-2025 05:11 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,09-Oct-2025 12:29 PM,09-Oct-2025 03:00 PM,techsummary_1934406.pdf (567.98 KB),Technical,EVALUATION,BHARAM PAL SINGH,09-Oct-2025 12:26 PM,,Committee,Internal,Committee,BHARAM PAL SINGH,20-Nov-2025 05:19 PM,finsummary_1934406.pdf (1099.46 KB),20-Nov-2025,"INR 475,634.39",60.0,BHARAM PAL SINGH,20-Nov-2025 05:22 PM,AOC394_2.pdf (1099.00 KB),AOC,1,5402665,ALITUDINE PLANNING SOLUTIONS PRIVATE LIMITED,06-Aug-2025 01:11 PM,Rejected-Finance,L2,20-Nov-2025 05:19 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1061572_2,YEA/GM(PROJECT)/2025/394 DT-29/07/2025,"Temporary kharnja from makshudpur jaunchana sampark marg to sudhir tyagi house in village makshudpur ,YEA.WC-06",1.0,5407435.0,LK ENTERPRISES,INR,"475,634.39",AOC
,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5405995,HARSH ENTERPRISES,06-Aug-2025 08:05 AM,Rejected-Finance,L3,20-Nov-2025 05:19 PM,,,,,,,,,,AOC
,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5407435,LK ENTERPRISES,06-Aug-2025 03:38 PM,Accepted-AOC,L1,20-Nov-2025 05:22 PM,,,,,,,,,,AOC
,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5406578,M/s Girdhar Enterprises,06-Aug-2025 11:47 AM,Rejected-Finance,L8,20-Nov-2025 05:19 PM,,,,,,,,,,AOC
,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5401321,OM SAI INFRATECH,04-Aug-2025 06:01 PM,Rejected-Finance,L7,20-Nov-2025 05:19 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5406467,SAI DEEP CONSTRUCTION,06-Aug-2025 08:49 AM,Rejected-Finance,L4,20-Nov-2025 05:19 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5406608,Shiv Shakti Constructions,06-Aug-2025 12:48 PM,Rejected-Finance,L5,20-Nov-2025 05:19 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5407627,SHREE ENTERPRISES/ ANAND PRATAP SINGH,06-Aug-2025 04:57 PM,Rejected-Finance,L6,20-Nov-2025 05:19 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5407238,S.R. ENTERPRISES,06-Aug-2025 02:56 PM,Rejected-Finance,L9,20-Nov-2025 05:19 PM,,,,,,,,,,AOC
