Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"7,080",EE,varanasi I,No,RENOVATION WORK AT SELL TAX OFFICE CHETGANGE VARANASI UP,RENOVATION WORK AT SELL TAX OFFICE CHETGANGE VARANASI UP,As per tender detail ,NA ,"1,55,86,066",Civil Works - Buildings,NA ,Tender,90.0,270.0,VARANASI,221001.0,NA ,NA ,NA ,PRAYAGRAJ,No ,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,"3,11,721",No,fixed,,EE,varanasi I,1.0,BG - Bank Guarantee,SE,339/263 NEW MAMFORDGANJ PRAYAGRAJ,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,99/SE/PRAYAGRAJ/UPRNSS/25-26 DT 22.07.2025,2025_UPRNS_1060394_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,27-Aug-2025 02:00 PM,01-Sep-2025 03:00 PM,27-Aug-2025 02:00 PM,01-Sep-2025 02:00 PM,NA ,NA ,27-Aug-2025 02:00 PM,01-Sep-2025 02:00 PM,08-Sep-2025 03:25 PM,AOC,MAHENDRA KUMAR YADAV SE,Internal,BIJAY SHANKER RAM EE MITHILESH SRIVASTAVA AE SATYA PRAKASH SRIVASTAVA JE MANISH KUMAR SINGH ACCOUNTANT,Ashok Kumar Tripathi,08-Sep-2025 03:19 PM,08-Sep-2025 03:25 PM,techsummary_1950300.pdf (408.07 KB),Finance,FINANCIAL,Ashok Kumar Tripathi,17-Nov-2025 11:36 AM,finance_1950300.pdf,BOQ Comparative Chart,MAHENDRA KUMAR YADAV SE,Internal,BIJAY SHANKAR RAM EE MITHILESH SRIVASTAVA AE SP SRIVASTAVA JE MANISH KUMAR SINGH ACCOUNTANT,Ashok Kumar Tripathi,17-Nov-2025 12:15 PM,finsummary_1950300.pdf (408.07 KB),Technical,TECHNICAL,Ashok Kumar Tripathi,08-Sep-2025 03:17 PM,technical_1950300.pdf,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2025_UPRNS_1060394_2,99/SE/PRAYAGRAJ/UPRNSS/25-26 DT 22.07.2025,RENOVATION WORK AT SELL TAX OFFICE CHETGANGE VARANASI UP,1.0,5511809.0,M/s. Aakash Enterprises,INR,"15,506,577.92",1,5512083,BALWANT SINGH,01-Sep-2025 01:50 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Sep-2025 03:17 PM,17-Nov-2025,"INR 15,506,577.92",270.0,Ashok Kumar Tripathi,17-Nov-2025 12:33 PM,WO.pdf (358.00 KB),WORK ORDER,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5511809,M/s. Aakash Enterprises,01-Sep-2025 12:07 PM,Accepted-AOC,QOUTED LOWEST AMOUNT,17-Nov-2025 12:33 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5511872,M/s Rai Enterprises,01-Sep-2025 12:02 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Sep-2025 03:17 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5511795,M/S R.K. ENTERPRISES,01-Sep-2025 12:38 PM,Rejected-AOC,QOUTED HIGHER AMOUNT THAN L1,17-Nov-2025 12:33 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5504065,YAMRAJ INFRASTRUCTURE,28-Aug-2025 07:18 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Sep-2025 03:17 PM,,,,,,,,AOC
