Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
07-May-2025,"INR 7,226,520.92",365.0,RAJIV KUMAR PANDEY,13-Nov-2025 05:46 PM,AOC.pdf (44.00 KB),"Work Awarded to M/s Surya Builders,",1,5155049,M/S SURYA BUILDERS,29-Apr-2025 01:35 PM,Accepted-AOC,L1,13-Nov-2025 05:46 PM,1.0,5155049.0,M/S SURYA BUILDERS,INR,"7,226,520.92",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2025_UPPRC_1029643_2,04/GM-4/UPPCL/2025-26 Dated 16-04-2025,TOURISM DEVELOPMENT WORK OF SHIV MANDIR CAMPUS AT VIDHAN SABHA ATRAULI BLOCK BIJAULI IN DISTRICT- ALIGARH (U.P.),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,02-May-2025 05:00 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, Ram Kumar Project Manager Unit-4 Agra Shravan Kumar Accountant Unit-32 Aligarh",RAJIV KUMAR PANDEY,06-May-2025 05:24 PM,finsummary_1861729.pdf (69.10 KB),Finance,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,06-May-2025 12:35 PM,,BOQ Comparative Chart,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, Ram Kumar Project Manager Unit-4 Agra Shravan Kumar Accountant Unit-32 Aligarh",RAJIV KUMAR PANDEY,02-May-2025 05:06 PM,03-May-2025 11:00 AM,techsummary_1861729.pdf (2313.19 KB),AOC,1,FDR - Fixed Deposit,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,04/GM-4/UPPCL/2025-26 Dated 16-04-2025,2025_UPPRC_1029643_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Bid Doc,17-Apr-2025 06:55 PM,29-Apr-2025 03:00 PM,17-Apr-2025 06:55 PM,29-Apr-2025 02:00 PM,NA ,NA ,17-Apr-2025 06:55 PM,29-Apr-2025 02:00 PM,03-May-2025 11:00 AM,"1,46,000",No,fixed,,"Project Manager,(Unit-32)",Aligarh,"11,800","Project Manager,(Unit-32)",Aligarh,No,TOURISM DEVELOPMENT WORK OF SHIV MANDIR CAMPUS AT VIDHAN SABHA ATRAULI BLOCK BIJAULI IN DISTRICT- ALIGARH (U.P.),TOURISM DEVELOPMENT WORK OF SHIV MANDIR CAMPUS AT VIDHAN SABHA ATRAULI BLOCK BIJAULI IN DISTRICT- ALIGARH (U.P.),Please refer Tender documents. ,NA ,"72,92,150",Civil Works - Buildings,NA ,Tender,90.0,365.0,Bijauli Aligarh,282002.0,Office of General Manager (Zone-4) Agra ,"H.No A-121, Sec-13, Avas Vikas Colony Sikandra, Agra (U.P) ",19-Apr-2025 11:00 AM ,General Manager (Zone-4) Agra,No ,No,General Manager (Zone-4) Agra,"H.No A-121, Sec-13, Avas Vikas Colony Sikandra, Agra (U.P)",AOC
,,,,,,,2,5154838,NAMRITA CONSTRUCTION,29-Apr-2025 12:51 PM,Rejected-Finance,Being Second Lowest,06-May-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
