Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
OSD M,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"External and internal electrification work(CCTV and video conferencing )HVAC work And BMS system amd pumps Allied equipment for building No-07central warehouse (plot NO-01),sector-28,YEA. WC-E M-02","External and internal electrification work(CCTV and video conferencing )HVAC work And BMS system amd pumps Allied equipment for building No-07central warehouse (plot NO-01),sector-28,YEA. WC-E M-02",Please refer Tender documents. ,NA ,"3,67,18,751",Electrical Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,1.0,SBI Bank,"7,35,000",No,fixed,,Nil,Nil,"5,450",Nil,Nil,No,30-Apr-2025 06:55 PM,15-May-2025 11:00 AM,30-Apr-2025 06:55 PM,13-May-2025 05:00 PM,NA ,NA ,30-Apr-2025 06:55 PM,13-May-2025 05:00 PM,25-Aug-2025 05:00 PM,Yamuna Expressway Industrial Development Authority,YEA/OSD(M)/2025/230 DT-28/04/2025,2025_YEIDA_1034590_6,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",AOC,Finance,EVALUATION,MAHRAM SINGH,04-Nov-2025 04:24 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BRIJ PAL SINGH,25-Aug-2025 04:39 PM,25-Aug-2025 05:00 PM,techsummary_1873465.pdf (1746.04 KB),Technical,UNDER EVALUATION,BRIJ PAL SINGH,25-Aug-2025 03:45 PM,,Committee,Internal,Committee,MAHRAM SINGH,11-Nov-2025 01:39 PM,finsummary_1873465.pdf (1035.70 KB),11-Nov-2025,"INR 32,609,923.23",120.0,MAHRAM SINGH,11-Nov-2025 01:42 PM,AOC230_6.pdf (1036.00 KB),AOC,1.0,5180758.0,Ekta Electricals,13-May-2025 04:42 PM,Rejected-Finance,L3,11-Nov-2025 01:39 PM,1.0,5186006.0,M/S GUPTA ENTERPRISES,INR,"32,609,923.23",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1034590_6,YEA/OSD(M)/2025/230 DT-28/04/2025,"External and internal electrification work(CCTV and video conferencing )HVAC work And BMS system amd pumps Allied equipment for building No-07central warehouse (plot NO-01),sector-28,YEA. WC-E M-02",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5185669.0,M/s AKAY ELECTRICALS,13-May-2025 04:02 PM,Rejected-Finance,L2,11-Nov-2025 01:39 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5186006.0,M/S GUPTA ENTERPRISES,13-May-2025 04:51 PM,Accepted-AOC,L1,11-Nov-2025 01:42 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5184744.0,Primasonic Spectrum Private Limited,13-May-2025 04:20 PM,Rejected-Finance,L4,11-Nov-2025 01:39 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
